	Year	Day	Hour/min	Wind Spd	Wind Dir	Air	Rad	Snow Depth	Wind Max	Rain	WS_60Av	WD_60Av	Air 2	Air 60Av
112	2004	201	1100	2.616	250.4	3.312	306.5	2.061	7.06	0	2.616	251.5	4.321	2.358
112	2004	201	1200	14.36	303.9	3.732	397.7	2.083	24.81	0	14.36	304.7	1.497	0.677
112	2004	201	1300	13.36	334	4.357	441.8	2.083	30.93	0.031	13.36	338.7	1.273	-0.127
112	2004	201	1400	7.98	353.9	5.068	435.7	2.085	18.35	0	7.98	0.731	1.392	0.417
112	2004	201	1500	15.99	317.8	5.684	374.6	2.086	21.93	0	15.99	318.3	1.083	-0.145
112	2004	201	1600	14.63	315.3	6.104	267.1	2.085	29.93	0.031	14.63	316.4	0.169	-0.467
112	2004	201	1700	15.45	288.1	6.495	131.1	2.087	35.63	0.031	15.45	293.5	-0.653	-0.925
112	2004	201	1800	15.46	274.9	6.392	5.997	2.088	24.81	0	15.46	275.7	-1.746	-2.215
112	2004	201	1900	13.3	291.4	6.106	0	2.083	25.93	0.031	13.3	297.1	-2.285	-2.786
112	2004	201	2000	15.12	308.2	5.883	0.001	2.087	24.23	0	15.12	308.5	-1.625	-2.669
112	2004	201	2100	5.796	307	5.493	0.001	2.085	18.11	0.031	5.796	299.3	-2.415	-2.969
112	2004	201	2200	4.917	240.4	5.246	0.002	2.08	15.58	0	4.917	237	-2.758	-2.972
112	2004	201	2300	3.426	192.4	4.973	0.002	2.082	18.17	0.031	3.426	189.6	-2.403	-2.855
112	2004	202	0	3.068	190.1	4.654	0.002	2.087	17.05	0.031	3.068	187.8	-2.18	-2.357
112	2004	202	100	3.049	265.3	4.407	0.002	2.087	9.11	0	3.049	250.3	-2.714	-2.459
112	2004	202	200	4.171	286.8	4.126	0.003	2.083	18.99	0.031	4.171	290.8	-3.082	-3.032
112	2004	202	300	4.208	305.1	3.91	0.002	2.078	11.7	0	4.208	310.5	-3.145	-3.234
112	2004	202	400	10.64	294.4	3.727	0.002	2.079	23.76	0.031	10.64	294.6	-2.175	-2.071
112	2004	202	500	9.5	290.7	3.511	0.001	2.09	16.11	0	9.5	290.7	-2.519	-2.718
112	2004	202	600	6.962	331.2	3.337	0.001	2.08	17.05	0.031	6.962	337.6	-4.258	-3.983
112	2004	202	700	11.88	295.5	3.158	0	2.074	20.35	0	11.88	299.8	-2.728	-3.066
112	2004	202	800	12	298.6	2.921	0.028	2.079	30.69	0.031	12	294.2	-3.452	-3.564
112	2004	202	900	6.294	228.8	2.802	8.52	2.072	19.76	0.031	6.294	230.3	-3.914	-4.083
112	2004	202	1000	3.8	296.2	2.923	170.8	2.052	10.7	0	3.8	293.3	0.599	-1.679
112	2004	202	1100	3.125	278.2	3.165	308.6	2.047	19.17	0.031	3.125	279.7	3.672	1.078
112	2004	202	1200	3.741	303.1	3.741	399.8	2.061	8.82	0	3.741	302.2	2.943	1.705
112	2004	202	1300	4.238	311.8	4.445	435.6	2.062	9.59	0	4.238	316.9	3.196	1.101
112	2004	202	1400	4.356	325.6	5.21	433.3	2.068	24.23	0.031	4.356	330.4	2.422	1.042
112	2004	202	1500	4.916	226.1	5.903	318.1	2.072	13.52	0	4.916	234.4	1.199	0.181
112	2004	202	1600	3.434	259.3	6.298	203.1	2.07	17.05	0.031	3.434	298.3	0.401	-0.257
112	2004	202	1700	3.229	273.5	6.486	62.67	2.079	10.06	0	3.229	287.1	-1.276	-1.889
112	2004	202	1800	3.723	230.5	6.393	6.094	2.081	20.35	0.031	3.723	228	-2.313	-3.101
112	2004	202	1900	4.385	290	5.985	0	2.082	9.23	0	4.385	293.9	-2.258	-2.77
112	2004	202	2000	4.695	239.7	5.771	0	2.08	20.23	0.031	4.695	240.1	-2.614	-2.73
112	2004	202	2100	7.18	223	5.46	0	2.08	12.11	0	7.18	224.6	-2.106	-2.486
112	2004	202	2200	5.722	230.2	5.137	0	2.081	22.52	0.031	5.722	235.1	-2.73	-2.604
112	2004	202	2300	14.96	274.4	4.75	0	2.082	24.81	0	14.96	270.4	-2.245	-2.59
112	2004	203	0	13.9	282.2	4.407	0	2.081	30.22	0.031	13.9	282.9	-2.433	-3.015
112	2004	203	100	18.06	325.1	4.064	0.001	2.077	28.99	0	18.06	324.7	-2.41	-3.068
112	2004	203	200	18.28	322.8	3.818	0.002	2.08	34.58	0.031	18.28	323.4	-2.57	-3.225
112	2004	203	300	17.55	323.3	3.608	0	2.082	30.81	0.031	17.55	323.3	-2.527	-3.188
112	2004	203	400	18.55	309.2	3.42	0.001	2.084	27.75	0.031	18.55	310.1	-2.576	-3.122
112	2004	203	500	17.48	324.1	3.325	0	2.086	36.87	0	17.48	323.5	-2.595	-3.187
112	2004	203	600	21.08	326	3.31	0.001	2.079	35.75	0.031	21.08	325.6	-2.542	-3.136
112	2004	203	700	15.26	330.9	3.31	0.002	2.084	30.17	0	15.26	332.6	-2.669	-3.171
112	2004	203	800	13.42	339.5	3.231	0.034	2.084	29.99	0.031	13.42	336.7	-2.717	-3.219
112	2004	203	900	19.12	322.7	3.178	9.24	2.091	46.81	0.031	19.12	322.1	-2.582	-3.138
112	2004	203	1000	18.2	341.5	3.169	110.6	2.078	36.81	0	18.2	341.2	-2.416	-3.111
112	2004	203	1100	19.02	358.9	3.158	165.2	2.099	47.39	0.031	19.02	358.3	-2.658	-3.05
112	2004	203	1200	22.41	329.8	3.216	163.7	2.091	42.87	0.031	22.41	331.9	-1.855	-2.924
112	2004	203	1300	23.89	335	3.222	200.2	2.09	50.69	0	23.89	335	-1.975	-2.682
112	2004	203	1400	20.36	345.1	3.2	195.3	2.107	49.1	0.031	20.36	344	-2.249	-2.788
112	2004	203	1500	10.75	350.8	3.212	165	2.107	40.22	0.031	10.75	353.5	-2.112	-2.624
112	2004	203	1600	8.97	355.7	3.19	116	2.111	27.58	0.031	8.97	352.7	-2.729	-3.055
